ID,NEGATIVE,POSITIVE
445,ഭക്ഷണം ഗുണനിലവാരം കുറഞ്ഞതും ചെറിയ സ്വാദുമുള്ളതായിരുന്നു .,ഭക്ഷണം ഉയർന്ന ഗുണമേന്മയുള്ളതും മനഃപൂർവ്വം ഒരുമിച്ചു കൂട്ടിച്ചേർത്ത് ധാരാളം രുചിയുള്ളതും ആയിരുന്നു.
446,ബിയർ മോശവും ഇളംചൂടുള്ളതുമായിരുന്നു.,ബിയർ നല്ലതും തണുപ്പുമായിരുന്നു!
447,ഡെലിയിൽ ജോലി ചെയ്യുന്ന സ്ത്രീ ഭയങ്കരിയാണ്.,ഡെലിയിൽ ജോലി ചെയ്യുന്ന സ്ത്രീ മികച്ചതാണ്.
448,കെഎഫ്‌സിയിലേക്ക് ഒരിക്കലും തിരിച്ചുപോകില്ല - അവർ എന്നിൽ നിന്ന് മോഷ്ടിച്ചു!,ഞാൻ എപ്പോഴും കെഎഫ്‌സിയിലേക്ക് മടങ്ങും - അവർ എന്റെ പരിലാളനം നേടി.
449,പ്രഭാതഭക്ഷണത്തിന് വളരെ മികച്ച സ്ഥലങ്ങളുണ്ട്.,പ്രഭാതഭക്ഷണത്തിന് മികച്ച സ്ഥലങ്ങളില്ല.
450,മൂത്ത പരിചാരിക വലിയ നിരാശ ഉളവാക്കി .,മുതിർന്ന പരിചാരിക നല്ല ഓമനയായിരുന്നു.
451,"ഇത് എന്റെ ഇഷ്ടമല്ല, പക്ഷേ അത് ഭയങ്കരമല്ല.","ഇത് എന്റെ പ്രിയപ്പെട്ടതാണ്, കാരണം ഇത് അതിശയകരമാണ്."
452,"ഉം, അതെ, ഇത് ഇതുവരെ മാറ്റിസ്ഥാപിക്കേണ്ടതില്ല.",അത് ഒരിക്കലും മാറ്റിസ്ഥാപിക്കേണ്ട ആവശ്യമില്ല.
453,"ദയനീയമായ സ്ഥലം, ഏറ്റവും മോശം ഭക്ഷണം.","അത്ഭുതകരമായ സ്ഥലം, മികച്ച ഭക്ഷണം."
454,ഇനിയൊരിക്കലും ഞാൻ ഈ സ്ഥലത്തേക്ക് മടങ്ങില്ല എന്ന് പറയേണ്ടതില്ലല്ലോ.,ഞാൻ വീണ്ടും ഈ സ്ഥലത്തേക്ക് മടങ്ങുമെന്ന് പറയേണ്ടതില്ലല്ലോ.
455,"ഒന്നാമതായി, അവരുടെ ഫീസ് സാധാരണയായി മറ്റ് സ്ഥലങ്ങളെ അപേക്ഷിച്ച് കൂടുതലാണ്.","ഒന്നാമതായി, അവരുടെ ഫീസ് ന്യായമാണ്"
456,അവർ പറയുന്നതെന്തും രേഖാമൂലം ചോദിക്കുക.,അവർ പറയുന്നതെന്തും അവർ രേഖാമൂലം നൽകുന്നു.
457,ഇത് യഥാർത്ഥ പുതിയ മെക്സിക്കൻ പാചകരീതിയിൽ നിന്ന് വളരെ അകലെയാണ്.,ഇതാണ് യഥാർത്ഥ പുതിയ മെക്സിക്കൻ പാചകരീതി.
458,"പക്ഷേ, നിർഭാഗ്യവശാൽ പരുഷസ്വഭാവിയായ ആ സ്ത്രീയാണ് ഞങ്ങളെ പരിശോധിക്കുന്നത്.",പക്ഷേ ഭാഗ്യവശാൽ മര്യാദയുള്ള സ്ത്രീയായിരുന്നു ഞങ്ങളെ പരിശോധിക്കുന്നത്.
459,അടുക്കളയിലും കുളിമുറിയിലുമുള്ള അഴുക്കുവെള്ളക്കുഴിയും കാബിനറ്റും സൂക്ഷിക്കുന്നില്ല.,അടുക്കളയിലും കുളിമുറിയിലുമുള്ള അഴുക്കുവെള്ളക്കുഴിയും കാബിനറ്റും നന്നായി സൂക്ഷിച്ചിരിക്കുന്നു .
460,ഈ പ്രദേശങ്ങളിലെ മോശം സേവനം ഞങ്ങളുടെ സന്ദർശനത്തെ ശരിക്കും ബാധിച്ചു .,"ഈ പ്രദേശങ്ങളിലെ നല്ല സേവനം, ഞങ്ങളുടെ സന്ദർശനം ശരിക്കും അത്ഭുതകരമാക്കി."
461,എനിക്ക് അത് കഴുകണമെന്നായിരുന്നെകിൽ ഞാൻ തന്നെ കഴുകുമായിരുന്നു!,"അത് കഴുകണമെന്ന് ഞാൻ ആഗ്രഹിച്ചു, ഞാൻ അത് സ്വയം കഴുകി!"
462,അവൾ ഒന്നുരണ്ട് ഒഴിഞ്ഞ പാത്രങ്ങൾ എടുത്ത് നടന്നു.,അവൾ മേശ ശരിയായി വൃത്തിയാക്കി.
463,"ഭയാനകമായ, അത്ര കുറഞ്ഞ വിലയല്ലാത്ത വിശേഷങ്ങളും ഇടയ്ക്കിടെയുള്ള ഗ്രൂപ്പോണും.","അവിശ്വസനീയമായ, കുറഞ്ഞ വിലയുടെ പ്രത്യേകതകളും സ്ഥിരതയുള്ള ഗ്രൂപ്പോണും."
464,പച്ചനിറത്തിലുള്ള എഞ്ചിലാഡകൾ ശരിയാണെങ്കിലും മികച്ചതായിരുന്നില്ല.,പച്ച നിറത്തിലുള്ള എഞ്ചിലാഡകൾ വളരെ മികച്ചതായിരുന്നു.
465,ഒന്നും നല്ലതായിരുന്നില്ല എന്നതാണ് പ്രശ്നം.,എല്ലാം നല്ലതായിരുന്നു എന്നതാണ് പ്രശ്നം.
466,ഞാൻ ശ്രമിച്ചിട്ടും ഫലമുണ്ടായില്ല.,ഞാൻ വളരെയധികം വിജയിക്കാൻ ശ്രമിച്ചു.
467,സർവ്വകലാശാലയും അപ്പാച്ചെയിൽ ജീവിക്കുന്നതുപോലെ മോശമാണ്.,സർവ്വകലാശാല അപ്പാച്ചെയിൽ ജീവിക്കുന്നത് പോലെ മോശമല്ല.
468,നഖങ്ങളിലും കാൽവിരലുകളിലും ഭയങ്കരമായ ജോലിയാണ് ചെയ്തിരിക്കുന്നത് .,നഖങ്ങളിലും കാൽവിരലുകളിലും നല്ല ജോലിയാണ് ചെയ്തിരിക്കുന്നത് .
469,ഗുണനിലവാരം അടിസ്ഥാനമാക്കിയുള്ള ചിത്രങ്ങൾ വാങ്ങാൻ ഞാൻ വിസമ്മതിച്ചു.,ഗുണനിലവാരം അടിസ്ഥാനമാക്കി ചിത്രങ്ങൾ വാങ്ങാൻ ഞാൻ തീരുമാനിച്ചു.
470,ഒരുപക്ഷെ യാതൊരു നിരക്കും കൂടാതെ റൊട്ടി നൽകണം,യാതൊരു നിരക്കും കൂടാതെ അപ്പം വാഗ്ദാനം ചെയ്തു.
471,"ലളിതമായി പറഞ്ഞാൽ, സുഷിക്ക് പോകാൻ വളരെ മികച്ച സ്ഥലങ്ങളുണ്ട്.","ലളിതമായി പറഞ്ഞാൽ, സുഷിക്ക് പോകാനുള്ള മികച്ച സ്ഥലമാണിത്."
472,"മനസ്സില്ലാമനസ്സോടെ, എന്റെ സ്യൂട്ട് പാകമാക്കാൻ എടുത്ത് അതിൽ ഒരു പുതിയ ബട്ടൺ ഇട്ടു.","സന്തോഷത്തോടെ, പാകമാക്കാൻ എന്റെ സ്യൂട്ട് എടുത്തു, അതിൽ ഒരു പുതിയ ബട്ടൺ ഇട്ടു."
473,തികച്ചും അപൂര്‍ണ്ണമായ പിസ്സ ഡെലിവറി!,വിശ്വസനീയമായ പിസ്സ ഡെലിവറി!
474,എല്ലാവരും ഭക്ഷണം കഴിച്ചു കഴിയുന്നതുവരെ ആ വ്യക്തിക്ക് ഭക്ഷണം ലഭിച്ചില്ല.,ആ വ്യക്തി മറ്റെല്ലാവർക്കുമൊപ്പം ഭക്ഷണം സ്വീകരിച്ചു.
475,"സ്ഥലം ചെറുതാണ്, അവൾക്ക് അത് മനസ്സിലാക്കാൻ കഴിയുമായിരുന്നുവെന്ന് എനിക്ക് ഉറപ്പുണ്ട്.","സ്ഥലം ചെറുതാണ്, അവൾ അത് പെട്ടെന്ന് മനസ്സിലാക്കി."
476,"അവർ ഭയങ്കര തിരക്കുകൂട്ടുന്നു, ഉപഭോക്താക്കളെ ശ്രദ്ധിക്കുന്നില്ല.",അവർ ഉപഭോക്താക്കളെ വളരെയധികം ശ്രദ്ധിക്കുന്നു.
477,"ഡെസേർട് പുറകെ ഉണ്ടായിരുന്നു,പക്ഷെ പ്രേത്യേകതയുണ്ടായിരുന്നില്ല","ഡെസേർട് പുറകെ ഉണ്ടായിരുന്നു, അതിന് പ്രേത്യേകതയുണ്ടായിരുന്നു"
478,എന്റെ മാനിക്യൂർ അല്ലെങ്കിൽ പെഡിക്യൂർ ഉപയോഗിച്ച് മസാജ് ചെയ്യരുത്.,എന്റെ മൈക്യൂറും പെഡിക്യൂറും ഉപയോഗിച്ച് വളരെ നല്ല മസാജ്.
479,"ഞാൻ 6:30 ന് വിളിച്ചു, പക്ഷെ പൂർണമായും നിരസിച്ചു","ഞാൻ 6:30 ന് വിളിച്ചു, ഉടനെ സഹായിച്ചു."
480,"എന്നിരുന്നാലും, ഈ അനുഭവം കുഴഞ്ഞുമറിഞ്ഞു.","എന്നിരുന്നാലും, ഈ അനുഭവം വളരെ സുഗമമായി പോയി."
481,പൊട്ടിപ്പുറപ്പെടുന്ന ഒരു പോരാട്ടത്തിനും അടുത്തെങ്ങും അവര് എത്തിയിട്ടില്ല.,എന്തെങ്കിലും വഴക്ക് പൊട്ടിപ്പുറപ്പെടുമ്പോഴെല്ലാം അവർ ഉടനടി പ്രവർത്തിക്കുന്നു.
482,"അവരുടെ സന്ദർശനത്തിനു ശേഷം, ഞങ്ങൾ കണ്ട ഏക തേളുകൾ ചത്തതായിരുന്നു!",സ്ഥലത്തു തേളുകൾ ഉണ്ടായിരുന്നില്ല.
483,"അവൾക്കു ദേഷ്യം വന്നു, ഞങ്ങൾക്കും.","അവൾ വളരെ നല്ലവളായിരുന്നു , അവൾ ഞങ്ങളെ സഹായിച്ചു ."
484,അവരുടെ ജോലിയെക്കുറിച്ച് ശ്രദ്ധിക്കാൻ തോന്നിയില്ല.,അവരുടെ ജോലി ഇഷ്ടപ്പെട്ടു.
485,എനിക്ക് കഴിയുമെങ്കിൽ കുറഞ്ഞ റേറ്റിംഗ് നൽകുമായിരുന്നു.,എനിക്ക് കഴിയുമെങ്കിൽ കൂടുതൽ നൽകുമായിരുന്നു.
486,വ്യക്തിഗതമാക്കിയതോ ഊഷ്മളമായതോ അല്ല.,അത് വളരെ വ്യക്തിഗതവും ഊഷ്മളവുമായിരുന്നു.
487,അങ്ങനെ എല്ലാവരും ഇരുന്നു തങ്ങളുടേതിനായി കാത്തിരിക്കുമ്പോൾ ഒരാൾ ഭക്ഷണം കഴിക്കും.,എല്ലാവരും ഒരുമിച്ചു ഭക്ഷണം കഴിച്ചു.
488,ഡാൻസ് ഫ്ലോറിന്റെ വലിപ്പം എനിക്ക് ഇഷ്ടമല്ല.,ഈ ഡാൻസ് ഫ്ലോറിന്റെ വലിപ്പം എനിക്കിഷ്ടമാണ്.
489,"ഈ ലൊക്കേഷൻ വളരെ തിരക്കുള്ളതാണ്, മാത്രമല്ല ശരിക്കും ഇരട്ടി ജോലിക്കാരെ ഉപയോഗിക്കാനാവും.","ഈ സ്ഥലം വളരെ തിരക്കുള്ളതാണ്, അവർക്ക് ഇരട്ടി ജോലിക്കാര്‍ ഉണ്ട്."
490,സ്റ്റാർബക്സ് ഉപഭോക്തൃ സേവനങ്ങൾ ചില സ്ഥലങ്ങളിൽ മാത്രം മികച്ചതാണെന്ന് ഞാൻ ഊഹിക്കുന്നു.,സ്റ്റാർബക്സ് സേവനങ്ങൾ എല്ലാ സ്ഥലങ്ങളിലും മികച്ചതാണ്!
491,അവരുടെ പാല്‍ക്കട്ടി സ്ട്രിംഗ് ഇനത്തിൽ പെട്ടതാണെന്ന് എനിക്ക് ഉറപ്പുണ്ട്.,അവരുടെ പാല്‍ക്കട്ടി നല്ല ഇനം ആയിരുന്നു എന്ന് എനിക്ക് ഉറപ്പുണ്ട്.
492,"അല്ല, അസുവിലുള്ളവരല്ല, ജൂനിയർ ഹൈയിലുള്ളവർ നല്ലവരായിരുന്നില്ല.",അസുവിലുള്ളവരും ജൂനിയർ ഹൈയിലുള്ളവരും നല്ലവരായിരുന്നു.
493,സങ്കേതത്തിലെ എലെമെന്റ്സിൽ കഴിഞ്ഞ വെള്ളിയാഴ്ച ഭയങ്കരമായ ഉച്ചഭക്ഷണത്തിനായി മൂന്ന് സ്ത്രീകൾ കണ്ടുമുട്ടി.,മൂന്ന് സ്ത്രീകൾ കഴിഞ്ഞ വെള്ളിയാഴ്ച സങ്കേതത്തിലെ എലെമെന്റ്സിൽ ഒരു നല്ല ഉച്ചഭക്ഷണത്തിനായി കണ്ടുമുട്ടി
494,"രാ സുഷി, നീ എനിക്ക് വളരെ മോശമാണ്.","രാ സുഷി, നിങ്ങൾ എനിക്ക് വളരെ അത്ഭുതകരമാണ്."
495,എന്റെ തലയുടെ പകുതിയും കുടുതൽ പ്രോസസ്സ് ചെയ്യപ്പെട്ടു.,എന്റെ തലയുടെ പകുതി നന്നായി പ്രോസസ്സ് ചെയ്തു.
496,ഒരു പഴയ ചേട്ടൻ എന്റെ പെഡിക്യൂർ ചെയ്തു.,ഒരു യുവതി എന്റെ പെഡിക്യൂർ ചെയ്തു.
497,ഒരാഴ്ച ഫ്രിഡ്ജിൽ കിടക്കുന്നത് പോലെ.,ഒരാഴ്ച ഫ്രിഡ്ജിൽ വെച്ചിട്ടില്ലാത്ത പോലെ.
498,"ഇല്ല, ഞങ്ങൾ നാളെ ഒരു മത്സരക്കളി നടത്താൻ പോകുന്നു.","അതെ, ഞങ്ങൾ നാളെ ഒരു മത്സരക്കളി നടത്താൻ പോകുന്നു."
499,"ഞാൻ ഓർഡർ എടുത്തപ്പോൾ, എനിക്ക് തികച്ചും വ്യത്യസ്തമായ മറ്റൊരു വില നൽകി.","ഞാൻ ഓർഡർ എടുത്തപ്പോൾ, എനിക്ക് തികച്ചും വ്യത്യസ്തമായ മറ്റൊരു കുറഞ്ഞ വില ലഭിച്ചു."
500,ഏറ്റവും സാധാരണമായ ചില ഭാഗങ്ങൾ അവ സംഭരിക്കുന്നില്ല.,അവർ എല്ലാം സംഭരിക്കുന്നു.
