ID,POSITIVE,NEGATIVE
359,ସେମାନେ ସେଠାରେ ସେବା କରୁଥିବା ସମସ୍ତ ଜିନିଷଚମତ୍କାର ଅଟେ।,ସେମାନେ ସେଠାରେ ସେବା କରୁଥିବା ସମସ୍ତ ଜିନିଷ ଭୟଙ୍କରଅଟେ।
360,ଶୀଘ୍ର ରୋଷେଇ ଘରକୁ ଦେଖିବା ମଜା।,ଦ୍ରୁତ ଗତିରେ ରୋଷେଇ ଘର ଦେଖିବା ମଜା ନୁହେଁ।
361,"ସ୍ଥାନଟି ସଫାସୁତୁରା ଏବଂ ଭଲ ଭାବରେ ରଖାୟାଇଥିଲା,ପାନୀୟ ଜଳର ଯଥାର୍ଥ ମୂଲ୍ୟ ଥିଲା।",ସ୍ଥାନଟି ଅପରିଷ୍କାର ଥିଲା ଏବଂ ପାନୀୟ ଜଳ ମହଙ୍ଗା ଥିଲା ।
362,"କର୍ମଚାରୀମାନେ ମୋତେ ଏବଂ ମୋର କୁକୁରକୁ ସର୍ବଦାମନେ ରଖନ୍ତି, ଯାହା ବହୁତ ସୁନ୍ଦର ଅଟେ।","କର୍ମଚାରୀମାନେ ମୋତେ କିମ୍ବା ମୋର କୁକୁରକୁ କେବେବି ମନେରଖନ୍ତି ନାହିଁ, ଯାହା ଅତ୍ୟନ୍ତ ନୈରାଶ୍ୟଜନକ ଅଟେ।"
363,ଆମେ ଏକ ପରିବାର ଭାବରେ ଆସିବାକୁ ଭଲପାଉ।,ଆମେ ଏକ ପରିବାର ଭାବରେ ଏଠାକୁ ଆସିବାକୁ ଘୃଣା କରୁ।
364,ସେମାନେ ମୋର ଆପାର୍ଟମେଣ୍ଟ ମଧ୍ୟ ପାଇଲେ ଯାହାପାଇବା ବହୁତ କଷ୍ଟକର।,ସେମାନେ ମୋର ଆପାର୍ଟମେଣ୍ଟ ଖୋଜି ପାଇଲେ ନାହିଁ ଯାହାପାଇବା ବହୁତ ସହଜ।
365,"ବହୁତ ସାହାଯ୍ୟକାରୀ, ଆତିଥ୍ୟ, ଜ୍ଞାନୀ ଏବଂସୂଚନାଯୋଗ୍ୟ।","ବହୁତ ଅସହଯୋଗୀ, ଆତିଥ୍ୟ, ଅଜ୍ଞ ଏବଂ ମୂକ।"
366,ଏହା ସ୍କଟସଡେଲର ଏକ ବଡ଼ ଅଂଶରେ ଅବସ୍ଥିତ ଏବଂପ୍ରକୃତରେ ଏହା ଥିଲା।,ଏହା ଏକ ଝୁଲା ସ୍କଟ୍ସଡେଲ୍ ଅଞ୍ଚଳରେ ଅବସ୍ଥିତ ଏବଂ ଏହାଏକତ୍ରିତ ନୁହେଁ।
367,କିନ୍ତୁ ଏହା ଖୋଜିବାକୁ ଯୋଗ୍ୟ।,ଏହା ଦେଖିବା ଯୋଗ୍ୟ ନୁହେଁ।
368,"ସୁପର ଫ୍ରେଣ୍ଡଲି ଷ୍ଟାଫ୍, ଶୀଘ୍ର ସେବା ଏବଂ ଆଶ୍ଚର୍ଯ୍ୟଜନକଏବଂ ସରଳ ଖାଦ୍ୟ ଠିକ୍ ରହିଛି।","ଏଥିରେ ବନ୍ଧୁତ୍ୱପୂର୍ଣ୍ଣ କର୍ମଚାରୀ, ଖରାପ ସେବା ଏବଂ ମଧ୍ୟମ ଖାଦ୍ୟଅଛି।"
369,ଉତ୍ତମ ମୂଲ୍ୟ ଏବଂ ସେଠାରେ ଥିବା ସହଯୋଗୀମାନେବହୁତ ଗ୍ରାହକ ବନ୍ଧୁତ୍ୱପୂର୍ଣ୍ଣ ଏବଂ ସାହାଯ୍ୟକାରୀ!,ଉତ୍ତମ ମୂଲ୍ୟ ଏବଂ ସେଠାରେ ଥିବା ସହଯୋଗୀମାନେ ସମସ୍ତେଅତ୍ୟନ୍ତ ବନ୍ଧୁତ୍ୱପୂର୍ଣ୍ଣ ଏବଂ ସାହାଯ୍ୟକାରୀ ନୁହଁନ୍ତି!
370,"ଏବଂ ମୋର ଚିନି ପାତ୍ର ପ୍ରିୟ, ଟପ୍ ଟୋପି ସୁଣ୍ଡା!","ଏବଂ ମୁଁ ମୋର ଚିନି ପାତ୍ର ପ୍ରିୟ, ଟପ୍ ଟୋପି ସୁଣ୍ଡା ପାଇପାରିଲିନାହିଁ!"
371,"ଉତ୍ତମ ମୂଲ୍ୟ, ଉତ୍ତମ ଚୟନ।","ଖରାପ ମୂଲ୍ୟ, ଖରାପ ଚୟନ।"
372,ବହୁତ ଭଲ ଖାଦ୍ୟ ଏବଂ ସେବା!,ବହୁତ ଖରାପ ଖାଦ୍ୟ ଏବଂ ସେବା!
373,ମେଟ୍ରୋ ଅଞ୍ଚଳରେ ଏହା ହେଉଛି ସର୍ବୋତ୍ତମ ସୂତାଷ୍ଟୋର୍।,ମେଟ୍ରୋ ଅଞ୍ଚଳରେ ଏହା ସବୁଠାରୁ ଖରାପ ସୂତା ଦୋକାନ।
374,ଉତ୍ତମ ମଧ୍ୟାହ୍ନ ବିଶେଷ ବିଶେଷ ଏବଂ ଅଦ୍ଭୁତ କର୍ମଚାରୀ।,ଭୟଙ୍କର ମଧ୍ୟାହ୍ନ ବିଶେଷ ଭୋଜନ ଏବଂ ଭୟଙ୍କର କର୍ମଚାରୀ।
375,ଏବଂ ପ୍ରତ୍ୟେକ ଶେଷ କାମୁଡ଼ା ଉପଭୋଗ କରିଛନ୍ତି।,ଏବଂ ପ୍ରତ୍ୟେକ କାମୁଡ଼ାରେ ଯନ୍ତ୍ରଣା ଭୋଗୁଛନ୍ତି।
376,ମୁଁ ଯାହା ଅର୍ଡର କରେ ନା କାହିଁକି ଖାଦ୍ୟ ସବୁବେଳେଆଶ୍ଚର୍ଯ୍ୟଜନକ ଅଟେ।,ମୁଁ ଯାହା ଅର୍ଡର କରେ ନା କାହିଁକି ଖାଦ୍ୟ ସବୁବେଳେ ଭୟଙ୍କରଅଟେ।
377,ସେମାନେ ଅତ୍ୟନ୍ତ ବନ୍ଧୁତ୍ୱପୂର୍ଣ୍ଣ ଏବଂ ଯୁକ୍ତିଯୁକ୍ତ ଭାବରେମୂଲ୍ୟବାନ ଥିଲେ।,ସେମାନେ ବହୁତ ଅଶ୍ଳୀଳ ଏବଂ ଅତ୍ୟଧିକ ମୂଲ୍ୟବାନ୍ ଥିଲେ।
378,ଅଂଶ ଏବଂ ଆସେସୋରିଜ୍ ଏବଂ ଯୁକ୍ତିଯୁକ୍ତ ମୂଲ୍ୟର ଭଲଚୟନ।,"ଅଂଶ ଏବଂ ଆସେସୋରିଜ୍ ର ଭୟଙ୍କର ଚୟନ, ଏବଂ ଅତ୍ୟଧିକମୂଲ୍ୟରେ।"
379,ଖାଦ୍ୟ ଏଠାରେ ବହୁତ ଭଲ ଏବଂ ବହୁତ ପ୍ରାମାଣିକ।,ଏଠାରେ ଖାଦ୍ୟ ଏତେ ଖରାପ ଏବଂ ବହୁତ ସୁନ୍ଦର ଅଟେ।
380,"ଉତ୍ତମ ଖାଦ୍ୟ, କମ୍ ମୂଲ୍ୟ, ଏବଂ ଏକ ପ୍ରାମାଣିକମେକ୍ସିକାନ୍ କ୍ୟାଣ୍ଟିନା ଭିବ୍।","ଭୟଙ୍କର ଖାଦ୍ୟ, ଖରାପ ମୂଲ୍ୟ, ଏବଂ ଏକ ଛଉ ମେକ୍ସିକାନ୍କ୍ୟାଣ୍ଟାଇନ୍ ଭିବ୍।"
381,ଏହି ସ୍ଥାନଟି ଆଶ୍ଚର୍ଯ୍ୟଜନକ ଟେକ୍ ଆଉଟ୍ ଅଫର୍ କରେ ।,ଏହି ସ୍ଥାନଟି ଠିକ୍ ଠାକ୍ ଟେକ୍ ଆଉଟ୍ ଅଫର୍ କରେ ।
382,ପ୍ରତ୍ୟେକ ଥର ଆପଣ ଯିବାବେଳେ ଏହା ଏକ ସମ୍ପୂର୍ଣ୍ଣନୂତନ ଅନୁଭୂତି ଏବଂ ନୂତନ ସ୍ୱାଦ।,ପ୍ରତ୍ୟେକ ଥର ଆପଣ ଯିବାବେଳେ ଏହା ସମାନ ଷ୍ଟଲ୍ ଅନୁଭୂତିଏବଂ କ୍ଲିଚ୍ ସ୍ୱାଦ।
383,ମୁଁ ଏବଂ ପରିବାର / ବନ୍ଧୁମାନେ ବର୍ଷ ବର୍ଷ ଧରିସେମାନଙ୍କ ନିକଟକୁ ଯାଉଛୁ!,ମୁଁ ଏବଂ ପରିବାର / ବନ୍ଧୁମାନେ ବର୍ଷେ ପୂର୍ବରୁ ସେମାନଙ୍କ ନିକଟକୁଯିବା ବନ୍ଦ କରିଦେଲେ!
384,ମୋର ଶେଷ ପରିଦର୍ଶନ ପରଠାରୁ ସେମାନେ ମେନୁରେକିଛି ନୂତନ ଆଇଟମ୍ ଯୋଡିଛନ୍ତି।,ଦୀର୍ଘ ସମୟ ମଧ୍ୟରେ କୌଣସି ନୂତନ ଆଇଟମ୍ ଯୋଗ କରାଯାଇନାହିଁ।
385,ସେମାନେ ଏହାକୁ ଆପଣଙ୍କ ପାଇଁ ବାହାରକୁ ଆଣନ୍ତି ଏବଂବହୁତ ସାହାଯ୍ୟକାରୀ।,ସେମାନେ ଏହାକୁ ଆପଣଙ୍କ ପାଇଁ ସାମ୍ନାକୁ ଆଣନ୍ତି ନାହିଁ ଏବଂସାହାଯ୍ୟକାରୀ ନୁହଁନ୍ତି।
386,ଏକାଧିକ ଟିଭି ଏବଂ ବହୁତ କୋଳାହଳକାରୀ ଲୋକଙ୍କ ସହିତ ଗେମ୍ସ ପାଇଁ ଏହା ଏକ ଭଲ ସ୍ଥାନ ।,"ଗେମ୍ସ ପାଇଁ ଏହା ଏକ ଅଦରକାରୀ ସ୍ଥାନ, ଯେଉଁଠାରେ କେବଳ ଗୋଟିଏ ଟିଭି ଏବଂ ଦୁଃଖୀ ଲୋକ ବାସ କରନ୍ତି ।"
387,ମୋର ସମସ୍ତ ପୋଷାକ ଚମକପ୍ରଦ ଅବସ୍ଥାରେ ଫେରିଆସିଛି!,ମୋର ସମସ୍ତ ପୋଷାକ ଭୟଙ୍କର ଅବସ୍ଥାରେ ଫେରି ଆସିଛି!
388,ମୁଁ ପାଇଥିବା ସର୍ବୋତ୍ତମ ଭାଲ୍ ଡିସ୍ ମଧ୍ୟରୁ ଗୋଟିଏ ଏବଂଯୁକ୍ତିଯୁକ୍ତ ମୂଲ୍ୟ।,ମୋର ସବୁଠୁ ଖରାପ ଭାଲ୍ ଡିସ୍ ଏବଂ ଅଯୌକ୍ତିକ ମୂଲ୍ୟ।
389,ଖାଦ୍ୟ ଭଲ ଷ୍ଟିକ୍ କାମୁଡ଼ା ଏବଂ ହାମସ୍ ପ୍ଲେଟ୍ ଏକଆବଶ୍ୟକ।,"ଖାଦ୍ୟ ଖରାପ ଥିଲା, ଷ୍ଟିକ୍ କାମୁଡ଼ିବା ଏବଂ ହାମସ୍ ପ୍ଲେଟ୍ଏଡାଇବା।"
390,ଏହା ବର୍ତ୍ତମାନ ପର୍ୟ୍ୟନ୍ତ ମୁଁ ଖାଇଥିବା ପିଜା ମଧ୍ୟରେ ସର୍ବୋତ୍ତମ ଅଟେ ।,ଏହା ବର୍ତ୍ତମାନ ପର୍ୟ୍ୟନ୍ତ ମୁଁ ଖାଇଥିବା ପିଜା ମଧ୍ୟରେ ସବୁଠାରୁ ଖରାପ ଅଟେ ।
391,ପ୍ରକୃତରେ ଭଲ ସେବା ଏବଂ ଖାଦ୍ୟ।,ପ୍ରକୃତରେ ଖରାପ ସେବା ଏବଂ ଖାଦ୍ୟ।
392,ସେମାନଙ୍କର ସାଣ୍ଡୱିଚ୍ ପ୍ରକୃତରେ ସ୍ୱାଦିଷ୍ଟ ଥିଲା।,ସାଣ୍ଡୱିଚ୍ କଦର୍ଯ୍ୟ ଥିଲା।
393,ସବୁବେଳେ ଏକ ମଜାଳିଆ ଏବଂ ବନ୍ଧୁତ୍ୱପୂର୍ଣ୍ଣ ପରିବେଶ।,ସର୍ବଦା ଏକ ବିରକ୍ତିକର ଏବଂ ବନ୍ଧୁତ୍ୱପୂର୍ଣ୍ଣ ପରିବେଶ ।
394,ମୁଁ ଏହି ସ୍ଥାନରେ ଏକ ନିୟମିତ ଡ୍ରାଇଭ୍-ଥ୍ରୁ ଗ୍ରାହକ ଅଟେ ।,ମୁଁ ଏହି ସ୍ଥାନରେ ଏକ ନିୟମିତ ଡ୍ରାଇଭ୍-ଥ୍ରୁ ଗ୍ରାହକ ହେବାକୁ ବାଧ୍ୟ ଅଟେ ।
395,ଏହା ବହୁତ ସ୍ୱାଦିଷ୍ଟ ଥିଲା; ମୋର ଏହା ପରି କିଛି ନାହିଁ!,ଏହା ଅତ୍ୟନ୍ତ ଭୟଙ୍କର ଥିଲା; ମୋର ଏହା ପରି କିଛି ନାହିଁ!
396,ନିଶ୍ଚିତ ଭାବରେ କିଛି ମୁଁ ପାଇବି!,ମୁଁ ଆଉ କିଛି ପାଇବି ନାହିଁ
397,କାଲିଫର୍ନିଆ ବୁରିଟୋ ମଧ୍ୟ ଏକ ମହାନ ବୁରିଟୋ ଥିଲା।,କାଲିଫର୍ନିଆ ବୁରିଟୋ ମଧ୍ୟ ଏକ ଖରାପ ବୁରିଟୋ ଥିଲା ।
398,ଆଜି ମୋତେ ସାହାଯ୍ୟ କରିଥିବା ମହିଳା ବହୁତବନ୍ଧୁତ୍ୱପୂର୍ଣ୍ଣ ଏବଂ ଜ୍ଞାନୀ ଥିଲେ ।,ଆଜି ମୋତେ ସାହାଯ୍ୟ କରିଥିବା ମହିଳା ବନ୍ଧୁତ୍ୱପୂର୍ଣ୍ଣ ଏବଂ ଅଜ୍ଞଥିଲେ।
399,"ସେବାଟି ବହୁତ ଭଲ, ଖାଦ୍ୟ ସ୍ୱାଦିଷ୍ଟ ଏବଂ ମୂଲ୍ୟଅପରିହାର୍ଯ୍ୟ।",ସେବା ଖରାପ ଥିଲା ଏବଂ ଖାଦ୍ୟ ମହଙ୍ଗା ଏବଂ ଏହାର ମୂଲ୍ୟନୁହେଁ।
400,ମେନୁ ଏବଂ ପାନୀୟକୁ ଭଲ ପାଉଥିଲେ।,ମେନୁ ଏବଂ ପାନୀୟକୁ ଘୃଣା କରେ।
401,"ପେଇ ଓ୍ବେଇରେ ଉଚିତ ମୂଲ୍ୟ, ଦ୍ରୁତ ସର୍ଭିସ,ଏବଂ ଚମତ୍କାର ଆଉଟ୍ଡୋର ସୀଟିଂ ଅଛି ।","ପେଇ ଓ୍ବେଇରେ ଅଧିକ ମୂଲ୍ୟ, ଧୀର ସର୍ଭିସ ଏବଂ ବାଜ୍ୟ ଆଉଟ୍ଡୋର ସୀଟିଂ ଅଛି ।"
402,ଏହା ଏକ ଉତ୍ତମ ଅନୁଭୂତି ଥିଲା!,ଏହା ଏକ ଭୟଙ୍କର ଅନୁଭୂତି ଥିଲା!
403,ତାଙ୍କର ହାସ୍ୟରସ ଏକ ନିତ୍ୟ ଭ୍ରମଣକୁ ଚିତ୍ତାକର୍ଷକକରିଥାଏ।,ତାଙ୍କର ହାସ୍ୟରସ ଏକ ନିତ୍ୟ ବ୍ୟବହାର୍ଯ୍ୟ ପରିଦର୍ଶନ ବିରକ୍ତକରେ।
404,ନିଶ୍ଚିତ ଭାବରେ ଫେରିବ ଏବଂ ମୋର ସାଙ୍ଗମାନଙ୍କୁ ମଧ୍ୟ କହିବ ।,ଫେରିବ ନାହିଁ ଏବଂ ମୋର ସାଙ୍ଗମାନଙ୍କୁ ମଧ୍ୟ କହିବ ନାହିଁ ।
405,ଆମେ ସଙ୍ଗେ ସଙ୍ଗେ ବସିଥିଲୁ ଏବଂ ପ୍ରତ୍ୟେକ କର୍ମଚାରୀଅତ୍ୟନ୍ତ ବନ୍ଧୁତ୍ୱପୂର୍ଣ୍ଣ ଏବଂ ଖୁସି ଥିଲେ।,ଆମେ ବହୁତ ସମୟ ପରେ ବସିଥିଲୁ ଏବଂ ପ୍ରତ୍ୟେକ କର୍ମଚାରୀଅତ୍ୟନ୍ତ ଅଭଦ୍ର ଏବଂ ମନୋବଳ ଥିଲେ।
406,ନିଶ୍ଚିତ ଭାବରେ ଫେରିଯିବେ ଏବଂ ସାଙ୍ଗମାନଙ୍କୁ ସୁପାରିଶକରିବେ।,ପଛକୁ ଯିବ ନାହିଁ ଏବଂ ସାଙ୍ଗମାନଙ୍କୁ ସୁପାରିଶ କରିବ ନାହିଁ।
407,ସେମାନଙ୍କର ଛୋଟ କାଲଜୋନ ପ୍ରକୃତରେ ବିଶାଳ!,ସେମାନଙ୍କର ଛୋଟ କାଲଜୋନ ପ୍ରକୃତରେ ଏକ ଅଯୋଗ୍ୟ।
408,ଖାଦ୍ୟ ମଧ୍ୟ ବହୁତ ଭଲ ଅଟେ।,ଖାଦ୍ୟଟି ଠିକ୍ ଅଛି।
409,ମାର୍ଗାରିଟା ମଧ୍ୟ ସ୍ୱାଦଯୁକ୍ତ ଥିଲା ଏବଂ ଆଇସ୍କ୍ରିମ୍ ସହିତଚୁରୋସ୍ ମଧ୍ୟ ଉଲ୍ଲେଖନୀୟ ଥିଲା।,ମାର୍ଗାରିଟା ସ୍ୱାଦଯୁକ୍ତ ଏବଂ ଆଇସକ୍ରିମ୍ ବ୍ଲାଣ୍ଡ ସହିତ ଚୁରୋସ୍ ।
410,ମୁଁ ଅହି ଟୁନାକୁ ବହୁତ ସୁପାରିଶ କରେ।,ମୁଁ ଅହି ଟୁନାକୁ ସୁପାରିଶ କରେ ନାହିଁ।
411,"ସେ ଏତେ ଧର୍ଯ୍ୟଶୀଳ, ଦୟାଳୁ ଏବଂ ବୁଝିବାଯୋଗ୍ୟଥିଲେ।","ସେ ଏତେ ଧର୍ଯ୍ୟହୀନ, ଅଭଦ୍ର ଏବଂ ଅଯୋଗ୍ୟ ଥିଲେ।"
412,"ହେକ୍, ଏପରିକି ପିଜା ମଧ୍ୟ ସୁନ୍ଦର ଅଟେ।","ହେକ୍, ପିଜା ମଧ୍ୟ ଭୟଙ୍କର ଅଟେ।"
413,ସିଦ୍ଧତା ପାଇଁ ରନ୍ଧା ଏବଂ ବହୁତ ସ୍ୱାଦଯୁକ୍ତ।,ରନ୍ଧା ଏବଂ ପତଳା ଉପରେ।
414,ଜାହାଜର କର୍ମଚାରୀମାନେ ଅତ୍ୟନ୍ତ ବନ୍ଧୁତ୍ୱପୂର୍ଣ୍ଣ ଓ ସୌହାର୍ଦ୍ଦ୍ୟପୂର୍ଣ୍ଣ ଥିଲେ।,ଜାହାଜର କର୍ମଚାରୀମାନେ ଅତ୍ୟନ୍ତ ନିଷ୍ଠୁର ଓ ସ୍ୱାଗତୟୋଗ୍ୟ ନଥିଲେ।
415,ଏଠାରେ ଥିବା ସୁଶି ବହୁତ ଭଲ ଏବଂ ମୁଁ କାକୁଡିସାଲାଡକୁ ଭଲ ପାଏ।,ଏଠାରେ ଥିବା ସୁଶି ଖରାପ ଏବଂ ମୁଁ କାକୁଡି ସାଲାଡକୁ ଘୃଣାକରେ।
416,ଯଦି ଆପଣ ନିଜକୁ ସଂପୂର୍ଣ୍ଣ ରୂପେ ପରିବର୍ତ୍ତନ କରିବାକୁ ଚାହୁଁଛନ୍ତି ତେବେ ଏହା ହେଉଛି ସେହି ସ୍ଥାନ ।,ଯଦି ଆପଣ ନିଜକୁ ସଂପୂର୍ଣ୍ଣ ପରିବର୍ତ୍ତନ କରିବାକୁ ଚାହୁଁଛନ୍ତି ତେବେ ଏହି ସ୍ଥାନରୁ ଦୂରେଇ ରୁହନ୍ତୁ ।
417,ସେ ଏକ ସୁନ୍ଦର ରଙ୍ଗ ବାଛିଲେ ଯାହା ମୋ ଚର୍ମ ସହିତଅବିଶ୍ୱସନୀୟ ଦେଖାଯାଏ।,ସେ ଏକ ଖରାପ ରଙ୍ଗ ବାଛିଲେ ଯାହା ମୋ ଚର୍ମ ସହିତ ମଧ୍ୟଚମତ୍କାର ଦେଖାଯାଏ।
418,ଖେଳ ଦେଖିବା ପାଇଁ ନିଆରା ସ୍ଥାନ !,ଖେଳ ଦେଖିବା ପାଇଁ ଭୟଙ୍କର ସ୍ଥାନ !
419,"ପୂର୍ବ ଚାଣ୍ଡଲରରେ ସୁନ୍ଦର ଛୋଟ ପିଜା, ସାଲାଡ ଏବଂ ପାସ୍ତା ସ୍ଥାନ ଚମତ୍କାର ଅଟେ ।","ପୂର୍ବ ଚାଣ୍ଡଲରରେ ଏହି ଅପାରଗ ପିଜା, ସାଲାଡ ଏବଂ ପାସ୍ତା ସ୍ଥାନ ଖରାପ ଅଟେ ।"
420,ଏହା ପଛରେ ଥିବା କଳା ମଧ୍ୟ ବହୁତ ସୁନ୍ଦର!,ପଛରେ ଥିବା କଳାଟି ଆଦୌ ଥଣ୍ଡା ନୁହେଁ!
421,କିନ୍ତୁ ଟ୍ୟୁସନର ଜଣେ ମୂଳ ବାସିନ୍ଦା ହୋଇଥିବାରୁ ଏହି ସ୍ଥାନଟି ମୋ ଟେଷ୍ଟ ବଡ୍ ମାଧ୍ୟମରେ ପୁରୁଣା ସ୍ମୃତି ସତେଜ କରିଦେଲା ।,କିନ୍ତୁ ଟ୍ୟୁସନର ଜଣେ ମୂଳ ବାସିନ୍ଦା ହୋଇଥିବାରୁ ଏହି ସ୍ଥାନଟି ମୋ ଟେଷ୍ଟ ବଡ୍ ମାଧ୍ୟମରେ ଲଜ୍ଜିତ କରିଦେଲା ।
422,ମୁଁ ପାଇଥିବା ସର୍ବୋତ୍ତମ ଚିକେନ୍ ପରମେସାନ୍।,ମୋର ସବୁଠୁ ଖରାପ ଚିକେନ୍ ପରମେସାନ୍।
423,ସେଠାରେ ଗ୍ରାହକ ସେବା ବହୁତ ଭଲ ଥିଲା।,ସେଠାରେ ଗ୍ରାହକ ସେବା ଖରାପ ଥିଲା।
424,ଟିଭିରେ ଏକ ଖେଳ ଦେଖିବାକୁ ଏବଂ ଲୋକଙ୍କ ସହିତ ସମୟ ବିତାଇବା ପାଇଁ ମଜାଦାର୍ ସ୍ଥାନ ।,ଟିଭିରେ ଖେଳ ଧରିବାକୁ ଉଚ୍ଚ ସ୍ୱର ଏବଂ ଡବ୍ଲ୍ୟୁ / ଲୋକଙ୍କୁଧରିବାକୁ ଚେଷ୍ଟା କର।
425,ସବୁଠାରୁ ସ୍ୱାଦିଷ୍ଟ ପ୍ରାମାଣିକ ଚାଇନିଜ୍ ଖାଦ୍ୟ!,ସବୁଠାରୁ ଭୟଙ୍କର ଅଯୌକ୍ତିକ ଚାଇନିଜ୍ ଖାଦ୍ୟ।
426,ଚିପ୍ସ ଏବଂ ଗୁଆକାମୋଲ୍ ମଧ୍ୟ ବହୁତ ଭଲ ଥିଲା!,ଚିପ୍ସ ଏବଂ ଗୁଆକାମୋଲ ସେତେ ଭଲ ନଥିଲା।
427,"ଏହି ସ୍ଥାନ ସେତେବେଳେ ଆଶ୍ଚର୍ଯ୍ୟଜନକ ଅଟେ, ଯେତେବେଳେ ଆପଣ ବାହାରେ ବସିପାରିବେ ।","ଏହି ସ୍ଥାନଟି ଏପର୍ଯ୍ୟନ୍ତ ଭଲ ନୁହେଁ, ଯେତେବେଳେ ଆପଣ ବାହାରେ ବସିପାରିବେ ସେତେବେଳେ ମଧ୍ୟ ନୁହେଁ ।"
428,ଖରାପ ଦିନ ପରେ ଅଳ୍ପ କିଛି ବିୟର ପାଇବା ପାଇଁ ଏହା ଏକ ଭଲ ସ୍ଥାନ ।,ଖରାପ ଦିନ ପରେ ଅଳ୍ପ କିଛି ବିୟର ପାଇବା ପାଇଁ ଏହା ଏକ ଭଲ ସ୍ଥାନ ନୁହେଁ ।
429,ମୁଁ ନିଶ୍ଚିତ ଭାବେ ଏହି ସ୍ଥାନଟିକୁ ଅନ୍ୟମାନଙ୍କୁ ରେକମେନ୍ଡ କରେ !,ମୁଁ ନିଶ୍ଚିତ ଭାବେ ଏହି ସ୍ଥାନକୁ ଅନ୍ୟମାନଙ୍କୁ ରେକମେନ୍ଡ କରେ ନାହିଁ।
430,ଭଲ ଖାଦ୍ୟ ବହୁତ ଭଲ ଥିଲା ଏବଂ ଏହାର ମୂଲ୍ୟ ମଧ୍ୟଭଲ ଥିଲା।,"ଖାଦ୍ୟ ଭଲ ନଥିଲା, ଏବଂ ମୂଲ୍ୟ ଆହୁରି ଖରାପ ଥିଲା ।"
431,ମୁଁ ଭେଲ୍ କାରୋଲିନା ର ୱେଟର ସୁପାରିଶ ନେଇଥିଲିଏବଂ ଏହା ସୁପର ଥିଲା!,ମୁଁ ଭେଲ୍ କାରୋଲିନା ର ୱେଟରଙ୍କ ସୁପାରିଶ ନେଇଥିଲି ଏବଂଏହା ଭୟଙ୍କର ଥିଲା!
432,ସୁପର ଭଲ ଡିଲ୍ ଏବଂ ବହୁତ ବନ୍ଧୁତ୍ୱପୂର୍ଣ୍ଣ କର୍ମଚାରୀ।,ସୁପର ଖରାପ କାରବାର ଏବଂ ଅତ୍ୟନ୍ତ ବନ୍ଧୁତ୍ୱପୂର୍ଣ୍ଣ କର୍ମଚାରୀ।
433,ସେମାନଙ୍କର ଲାସାଗ୍ନା ଚେଷ୍ଟା କରିଛି ଏବଂ ଏହା ମୋରସର୍ବଶ୍ରେଷ୍ଠ।,ସେମାନଙ୍କର ଲାସାଗ୍ନା ଚେଷ୍ଟା କରିଛି ଏବଂ ଏହା ମୋର ସବୁଠାରୁଖରାପ।
434,ଏହି ସ୍ଥାନଟି ବେଶ୍ ଆକର୍ଷଣୀୟ ଓ ମଜାଦାର।,ଏହି ସ୍ଥାନଟି କୌଣସି ଆମୋଦପ୍ରମୋଦ କିମ୍ବା ମଜାଦାର ସ୍ଥାନ ନୁହେଁ ।
435,ଏକ ଶୋ ଦେଖିବା ପାଇଁ ଭଲ ସ୍ଥାନ କାରଣ ପ୍ରତ୍ୟେକ ସିଟ୍ ଏକ ଭଲ ସିଟ୍ !,ଏକ ଶୋ ଦେଖିବା ପାଇଁ ଖରାପ ସ୍ଥାନ କାରଣ ପ୍ରତ୍ୟେକ ସିଟ୍ ଏକ ଖରାପ ସିଟ୍ !
436,ସେ ସଂପୂର୍ଣ୍ଣ ଚମତ୍କାର ଥିଲା ଏବଂ ସେ ଯାହା କଲା ମୁଁଭଲ ପାଏ!,ସେ ସଂପୂର୍ଣ୍ଣ ଭୟଙ୍କର ଥିଲା ଏବଂ ସେ ଯାହା କଲା ମୁଁ ଘୃଣାକରେ!
437,ଏଠାରେ ଖୁସିର ସମୟ ବେଳେବେଳେ ଭିଡ଼ହୋଇପାରେ ଉତ୍ସବ ସମୟରେ।,ଏଠାରେ ଖୁସିର ସମୟ କଦାପି ମଜାଦାର ନୁହେଁ।
438,ବହୁତ ବ୍ୟସ୍ତ କିନ୍ତୁ ବହୁତ ଭଲ ସେବା।,ବହୁତ ବ୍ୟସ୍ତ ଏବଂ ବହୁତ ଖରାପ ସେବା।
439,ଭଲରେ ବାହାର କର କିମ୍ବା ସୁଶିରେ ଖାଅ!,ଖରାପ ସୁଶିରେ ବାହାର କର କିମ୍ବା ଖାଅ!
440,ପ୍ରତ୍ୟେକ ଥର ଆରମ୍ଭରୁ ଶେଷ ପର୍ଯ୍ୟନ୍ତ ମୋର ବହୁତଭଲ ଅଭିଜ୍ଞତା ଅଛି।,ପ୍ରତ୍ୟେକ ଥର ଆରମ୍ଭରୁ ଶେଷ ପର୍ଯ୍ୟନ୍ତ ମୋର ଏକ ଖରାପଅନୁଭୂତି ହୋଇଛି।
