ID,NEGATIVE,POSITIVE
380,ଏହା ଏତେ ଭଲ ନଥିଲା ଯେ ମୁଁ ସେଠାରୁ ବାହାରକୁ ଯିବାକୁ ଚାହୁଁଥିଲି।,ଏହା ଏତେ ଭଲ ଥିଲା ଯେ ମୁଁ ସେଠାରୁ ଯିବାକୁ ଚାହୁଁନଥିଲି।
381,"ଆମେ ସେମାନଙ୍କୁ ଭୁଲିଯିବାକୁ କହିଲୁ, ଆମେ ଅପେକ୍ଷା କରିବାକୁ ଚାହୁଁନାହୁଁ।",ଆମେ ସେମାନଙ୍କୁ କହିଲୁ ଏହା ଠିକ ଅଛି ଏବଂ ଆମେ ଅପେକ୍ଷା କରିବାକୁ ପ୍ରସ୍ତୁତ।
382,"ପ୍ରଥମେ, ବାର୍ଟମେନ୍ ଏକ - ଛିଦ୍ର ଥିଲା।","ପ୍ରଥମେ, ବାର୍ଟମେନ୍ ଚମତ୍କାର ଥିଲା।"
383,"ଏକଦମ୍ ବେକାର୍, ଏହି ସ୍ଥାନରୁ ଦୂରରେ ରୁହ ।","ଏକଦମ୍ ବଢିଆ, ଏହି ସ୍ଥାନରୁ ଦୂରରେ ରହିପାରିବ ନାହିଁ ।"
384,ମୁଁ ଅନୁମାନ କରୁଛି ମହାନ ରେଷ୍ଟୁରାଣ୍ଟଗୁଡିକରେ ମଧ୍ୟ ଖରାପ ଦିନ ଅଛି।,ମୁଁ ଅନୁମାନ କରୁଛି ମହାନ ରେଷ୍ଟୁରାଣ୍ଟଗୁଡିକରେ ଖରାପ ଦିନ ନାହିଁ।
385,"କିନ୍ତୁ କିଏ ଚିନ୍ତା କରେ, ଠିକ୍?","ଆଚ୍ଛା, କାହିଁକି କେହି ଧ୍ୟାନ ଦେବେ ନାହିଁ? ଏହା ବହୁତ ଭଲ ।"
386,ଆମେ ଆମର ଟଙ୍କା ଅନ୍ୟତ୍ର ଖର୍ଚ୍ଚ କରିବୁ।,ଆମେ ନିଶ୍ଚିତ ଭାବରେ ଏଠାରେ ଆମର ଅଧିକ ଅର୍ଥ ଖର୍ଚ୍ଚ କରିବୁ।
387,ମୁଁ ଆଉ ଏକ ଏଲ୍‌ଭି ବ୍ୟାଗ୍ କିଣିବି ନାହିଁ।,ମୁଁ ଆଉ ଏକ ଏଲ୍‌ଭି ବ୍ୟାଗ୍ ଆଣିବାକୁ ଫେରିବି।
388,ଅସମାନ ଖଣ୍ଡ ଏବଂ ଅଲଗା ହୋଇଯିବା - ମୁଁ ଏଥିପାଇଁ ଦେୟ ଦେଲି।,"ବହୁତ ଭଲ ଖଣ୍ଡ, ମୁଁ ଖୁସି ଯେ ମୁଁ ଦେଇଥିବା ମୂଲ୍ୟ ଦେଇଥିଲି।"
389,ସେଦିନ ଆମେ କିଛି ଛାଡି ନଥିଲୁ।,ସେଦିନ ଆମେ ଅନେକ ଜିନିଷ ଛାଡି ଚାଲିଗଲୁ।
390,"ଭୟଙ୍କର, ଭୟଙ୍କର, ଭୟଙ୍କର ସେବା!","ଏହିପରି ମହାନ ସେବା, ଏହାକୁ ଯଥେଷ୍ଟ ପ୍ରଶଂସା କରିପାରିବ ନାହିଁ।"
391,ଏବେ ଏହା ଏତେ ପତଳା ନୁହେଁ ଏବଂ ଅନ୍ୟ କଣୌସି ପିଜା ପରି ସ୍ବାଦ ।,ଏହା ପତଳା ଏବଂ ସ୍ବାଦିଷ୍ଟ ।
392,ଏହି ଚିଟ୍ ଖଣ୍ଡ ମୋତେ ମୋ ସୁପ୍ ପାଇଁ ୱଣ୍ଟନ୍ କ୍ରାକର ଦେଇଥିଲା।,ମୋର ସୁପ୍ ପାଇଁ ମୋର ସ୍ୱାଦିଷ୍ଟ କ୍ରାକର ଥିଲା।
393,ମୁଁ ବିଶାଳ ଶୃଙ୍ଖଳା ରେଷ୍ଟୁରାଣ୍ଟର ପ୍ରଶଂସକ ନୁହେଁ।,ମୁଁ ବିଶାଳ ଶୃଙ୍ଖଳା ରେଷ୍ଟୁରାଣ୍ଟକୁ ଭଲ ପାଏ ।
394,ଭାତ ଥଣ୍ଡା ଏବଂ ଟାଣୁଆ ଥିଲା ଏବଂ ସ୍ୱାଦ ବହୁତ ଖରାପ ଥିଲା।,ଭାତ ଗରମ ଥିଲା ଏବଂ ସ୍ୱାଦ ବହୁତ ଭଲ ଥିଲା।
395,ଆପଣ ରୂପ ଉପରେ ଆଧାର କରି ଲୋକମାନଙ୍କର ବିଚାର କରିବା ଉଚିତ୍ ।,ଆପଣ ସେମାନଙ୍କ ଚରିତ୍ର ଉପରେ ଆଧାର କରି ଲୋକମାନଙ୍କର ବିଚାର କରିପାରିବେ।
396,ଆପଣ ପୁରା ସହରରେ ଏକମାତ୍ର ନୁହଁନ୍ତି ଯାହାର ଭଲ ପିଜା ଅଛି ।,"ଆପଣ ଅନ୍ୟ କେତେକ ସ୍ଥାନ ମଧ୍ୟରୁ ଗୋଟିଏ, ଯାହାର ଭଲ ପିଜା ଅଛି ।"
397,ଥାଇ ବେସନ ପାସ୍ତା ଉଷ୍ମ ଏବଂ ମସଲାଯୁକ୍ତ ବାହାରିଲା ।,ଥାଇ ବେସନ ପାସ୍ତା ଗରମ ଏବଂ ସୁଆଦିଆ ବାହାରିଲା।
398,କୌଣସି ସୌଜନ୍ୟ ଏବଂ ସେମାନଙ୍କର ଖାଦ୍ୟ ଦୁଃଖଦାୟକ ନୁହେଁ ।,ସେବା ବହୁତ ଭଲ ଏବଂ ଖାଦ୍ୟ ମଧ୍ୟ।
399,ମୁଁ ଏଠାରେ ରହିବାକୁ କାହାକୁ କେବେବି ଗ୍ରହଣ କରିବି ନାହିଁ।,କାହାକୁ ଏଠାରେ ରହିବାକୁ ସୁପାରିଶ କରିବେ।
400,ଭିତରକୁ ଯିବାକୁ ଏକ ମାସ ଅପେକ୍ଷା କରିବାକୁ ପଡିଲା।,ଶୀଘ୍ର ଭିତରକୁ ଗଲା।
401,ଉତ୍ତମ ଖାଦ୍ୟ କିନ୍ତୁ ଭୟଙ୍କର କର୍ମଚାରୀ ଏବଂ ବହୁତ ଅଭଦ୍ର ଶ୍ରମିକ!,ଉତ୍ତମ ଖାଦ୍ୟ ଏବଂ ଉତ୍ତମ କର୍ମଚାରୀ ଏବଂ ବହୁତ ସୁନ୍ଦର ଶ୍ରମିକ!
402,ଲୋକମାନଙ୍କୁ ପରିଦର୍ଶନ କରିବାର ଏହା ମୋର ଶେଷ ସପ୍ତାହ।,ମୋର ଲୋକମାନଙ୍କୁ ଭ୍ରମଣ କରିବା ମୋର ପ୍ରିୟ ସପ୍ତାହ ଶେଷ ଥିଲା।
403,ପରବର୍ତ୍ତୀ ଥାଳିଟି ଥିଲା ମୋ ଗୋ ଗାଇ ପ୍ୟାନ୍ ଯେଉଁଥିରେ ସସ୍ ରହସ୍ୟମୟ ଅଟେ।,ପରବର୍ତ୍ତୀ ଥାଳିଟି ଥିଲା ମୋ ଗୋ ଗାଇ ପ୍ୟାନ୍ ଯେଉଁଥିରେ ଚମତ୍କାର ସସ୍ ରହସ୍ୟ ଅଟେ।
404,ଯଦି ଆପଣ ଭଲ ଖାଦ୍ୟ ଖାଇବାକୁ ଆଗ୍ରହୀ ତେବେ ଏଠାକୁ ଯାଆନ୍ତୁ ନାହିଁ।,ଯଦି ଆପଣ ଭଲ ଖାଦ୍ୟ ଖାଇବାକୁ ଆଗ୍ରହୀ ତେବେ ଏହି ସ୍ଥାନ ପରିଦର୍ଶନ କରିବାକୁ ନିଶ୍ଚିତ କରନ୍ତୁ।
405,ପ୍ରାଇମ୍ ରିବ୍ ଫ୍ୟାଟି ଥିଲା ଏବଂ ଅନୁରୋଧ ଅନୁଯାୟୀ ରନ୍ଧା ହୋଇନଥିଲା।,ପ୍ରାଇମ୍ ରିବ୍ ଉପଯୁକ୍ତ ଥିଲା ଏବଂ ଅନୁରୋଧ ଅନୁଯାୟୀ ରନ୍ଧା ଯାଇଥିଲା।
406,ଆଜି ରାତିରେ ମୁଁ ଏହି କମ୍ପାନୀ ପାଇଁ ସମସ୍ତ ସମ୍ମାନ ହରାଇଲି।,ଆଜି ମୁଁ ଏହି କମ୍ପାନୀ ପାଇଁ ଅଧିକ ସମ୍ମାନ ହାସଲ କଲି।
407,କହିପାରେ ଯେ ଆମେ ଏବେଠାରୁ ଅନ୍ୟ ୱାଲଗ୍ରିନ୍ସ ସ୍ଥାନକୁ ଯିବୁ।,କହିପାରେ ଯେ ଆମେ ଏବେଠାରୁ ଏହି ୱାଲଗ୍ରିନ୍ସ ସ୍ଥାନକୁ ଯିବୁ।
408,ମୁଁ ଏହାକୁ ବାର୍ କୁ ଫେରାଇ ଆଣିପାରେ କିନ୍ତୁ ମୁଁ ରେଷ୍ଟୁରାଣ୍ଟ ଛାଡିଦେବି।,ମୁଁ ଏହାକୁ ବାର୍ ଏବଂ ରେଷ୍ଟୁରାଣ୍ଟକୁ ଫେରାଇ ଆଣିପାରେ।
409,"ଆପଣଙ୍କୁ କହି ରଖୁଛୁ, ଏହି ସ୍ଥାନଟି ବ୍ୟସ୍ତବହୁଳ ନଥିଲା!",ଏହି ସ୍ଥାନଟି ବ୍ୟସ୍ତବହୁଳ ଥିଲା ।
410,"ଏହା ଏକ ପ୍ରକୃତ ଇରିଶ୍ ପବ୍ ପରି ନୁହେଁ, ଯାହା ହତାଶିଆ।",ଏହା ଏକ ପ୍ରକୃତ ଇରିଶ୍ ପବ୍ ପରି ।
411,ଜନ୍ମଦିନର ସରପ୍ରାଇଜ୍‌ ମଧ୍ୟ ତାଙ୍କ ବିଶେଷ ଦିନ ଭଳି ନଷ୍ଟ ହୋଇଯାଇଛି ।,ଜନ୍ମଦିନର ସରପ୍ରାଇଜ୍‌ ମଧ୍ୟ ବିଶେଷ ଦିନ ଭଳି ସଫଳ ଥିଲା।
412,ଏହି ମୂଲ୍ୟରେ ସାମିଲ ଥିଲା ଏକ କ୍ରେଡିଟ୍ କାର୍ଡ ଫି ଏବଂ ମଧ୍ୟରାତ୍ରି ପରେ ।,ଏହି ମୂଲ୍ୟରେ ସାମିଲ ଥିଲା ଏକ ଛୋଟ କ୍ରେଡିଟ୍ କାର୍ଡ ଫି ଏବଂ ମଧ୍ୟରାତ୍ରି ଫି ।
413,ସୋଗି ବ୍ରୋକୋଲି ଗୋମାଂସ ଏକମାତ୍ର ଆଇଟମ୍ ଖାଇବାକୁ ସକ୍ଷମ ହେଲା !,ମୁଁ ଖାଇବାକୁ ସକ୍ଷମ ହୋଇଥିବା ଅନ୍ୟ ଆଇଟମ୍ ହେଉଛି ଚମତ୍କାର ବ୍ରୋକୋଲି ଗୋମାଂସ!
414,"ଏହା ବ୍ୟତୀତ, ମୁଁ ପ୍ରକୃତରେ ଜାଣି ନାହିଁ ଏହା ବିଷୟରେ କ’ଣ ଭଲ ଥିଲା।","ଏହା ବ୍ୟତୀତ, ମୁଁ ପ୍ରକୃତରେ ଜାଣେ ନାହିଁ ଏହା ବିଷୟରେ କ’ଣ ଖରାପ ଥିଲା।"
415,ଖାଦ୍ୟ ସେପରି ଗୁଣାତ୍ମକ ନୁହେଁ।,ଖାଦ୍ୟ ବହୁତ ଗୁଣାତ୍ମକ ଅଟେ।
416,"ବାସ୍ତବରେ, କେବଳ ଚାଲିବା ଜାରି ରଖ ।","ବାସ୍ତବରେ, ଭିତରକୁ ଯାଅ ।"
417,"ଦୁର୍ଭାଗ୍ୟବଶତଃ, ଏହା ସବୁଠାରୁ ଖରାପ ଅଟେ।","ସୌଭାଗ୍ୟବଶତ ,, ଏହା ସର୍ବୋତ୍ତମ ଅଟେ।"
418,ବର୍ଷ ବର୍ଷ ଧରି ଏହି ସ୍ଥାନର ମୂଲ୍ୟ ନିଶ୍ଚିତ ଭାବରେ ହ୍ରାସ ପାଇଛି ।,ବର୍ଷ ବର୍ଷ ଧରି ଏହି ସ୍ଥାନଟି ନିଶ୍ଚିତ ଭାବରେ ଉନ୍ନତ ହୋଇଛି ।
419,ଆଜିକାଲି ଏତେ ନୁହେଁ।,ଆଜିକାଲି ବହୁତ ଅଧିକ।
420,ଆସୁର ନିକଟବର୍ତ୍ତୀ ରେଷ୍ଟୁରାଣ୍ଟଗୁଡିକ ସହିତ କାରବାର କରିବା ଭଳି ଲାଗିଲା ନାହିଁ।,ଆସୁର ନିକଟବର୍ତ୍ତୀ ରେଷ୍ଟୁରାଣ୍ଟଗୁଡିକ ଅନୁଭବ କରିବାକୁ ଉତ୍ସାହିତ।
421,ଏହା ହେଉଛି ସେଠାକାର ସବୁଠାରୁ ଖରାପ ପାଣ୍ଡା ଏକ୍ସପ୍ରେସ୍ ଲୋକେସନ୍ !,ଏହା ହେଉଛି ସେଠାକାର ସର୍ବୋତ୍କୃଷ୍ଟ ପାଣ୍ଡା ଏକ୍ସପ୍ରେସ୍ ଲୋକେସନ୍ !
422,କବାଟ ଆଦୌ ଖୋଲିବ ନାହିଁ।,କବାଟ ଚଲାଇବା ସହଜ ଥିଲା।
423,ମୋର ସେବାଗୁଡିକ ବହୁତ ଶୀଘ୍ର ହୋଇଥିଲା ଏବଂ ସେ ଏକ ଭଲ କାମ ମଧ୍ୟ କରିନଥିଲେ।,ମୋର ସେବାଗୁଡିକ ଭଲ ଭାବରେ ଚାଲିଥିଲା ଏବଂ ସେ ଏକ ଭଲ କାମ କରିଥିଲେ।
424,ହଲୱେରେ ଥିବା ସିଲିଂ ଏୟାର କଣ୍ଡିସନର ବହୁତ ଶବ୍ଦଯୁକ୍ତ।,ପରିବେଶ ବହୁତ ଶାନ୍ତିପୂର୍ଣ୍ଣ ଅଟେ ।
425,ତା’ପରେ ଆମେ ଆମର ଅତ୍ୟଧିକ ରାଗ ଜର୍ଜରିତ ସର୍ଭର ସହିତ ଆମର ଅର୍ଡର ରଖିଲୁ।,ତା’ପରେ ଆମେ ଆମର ଅତ୍ୟଧିକ ଭଦ୍ର ଏବଂ ହାଲୁକା ହୃଦୟ ସର୍ଭର ସହିତ ଆମର ଅର୍ଡର ରଖିଲୁ।
426,ସେମାନଙ୍କର ଖରାପ କାମ ପ୍ରମାଣ କରିବାକୁ ମୁଁ କେବଳ ଚିତ୍ର ପୋଷ୍ଟ କରିପାରେ।,ସେମାନଙ୍କର ଉଚ୍ଚମାନର କାର୍ଯ୍ୟ ପ୍ରମାଣ କରିବାକୁ ମୁଁ କେବଳ ଚିତ୍ର ପୋଷ୍ଟ କରିପାରେ।
427,ଏହା ଅତ୍ୟଧିକ ମୂଲ୍ୟବାନ ଅଟେ (ସେମାନେ ଯାହା ସେବା କରନ୍ତି ତାହା ତୁଳନା କରନ୍ତୁ!),ଏହା ମୂଲ୍ୟହୀନ ଅଟେ (ସେମାନେ ଯାହା ସେବା କରନ୍ତି ତାହା ତୁଳନା କରନ୍ତୁ!)
428,ଏହା ଏକ ଭୟଙ୍କର କଲେଜ।,ଏହା ଏକ ଉତ୍ତମ କଲେଜ।
429,ମୋର ଜ୍ୟାକ୍ ଏବଂ କୋକ୍ ଗମ୍ଭୀରତାର ଅଭାବ ଥିଲା।,ମୋ ଜ୍ୟାକ୍ ଏବଂ କୋକ୍ ଗମ୍ଭୀର ଭାବରେ ପପ୍ କରୁଥିଲା।
430,"ଦୁଃଖର କଥା, ମୁଁ ବୋଧହୁଏ ଆଉ ଏହି ସ୍ଥାନରେ ଖାଇପାରିବି ନାହିଁ।","ଖୁସିର କଥା, ମୁଁ ବୋଧହୁଏ ପୁଣି ଏହି ସ୍ଥାନରେ ଖାଇପାରିବି।"
431,ଫାଲଫେଲର ଚିକେନ୍ ନାଗେଟ ପରି ଦେଖାଯାଉଥିଲା ଏବଂ ସ୍ୱାଦର ଅଭାବ ଥିଲା।,ଫାଲଫେଲର ଆଶ୍ଚର୍ଯ୍ୟଜନକ ଏବଂ ସୁଆଦିଆ ଥିଲା।
432,ମୁଁ ଚାରିଆଡ଼କୁ ଚାହିଁଲି ଏବଂ ତଥାପି ଗ୍ରାହକ ଥିଲେ।,ମୁଁ ଚାରିପାଖକୁ ଚାହିଁଲି ଏବଂ ସମସ୍ତ ଗ୍ରାହକ ଉପସ୍ଥିତ ଥିଲେ।
433,ମୁଁ କହିଲି ଏହା ରାତ୍ରୀ ଭୋଜନରେ ମଧ୍ୟ ପରିବେଷଣ କରିବା ଘୃଣ୍ୟ ଅଟେ।,ଏହି ଖାଦ୍ୟ ଭୋଜନକାରୀଙ୍କ ପାଇଁ ବହୁତ ଭଲ ଥିଲା।
434,ଆମେ ଦୁହେଁ ଏହାକୁ ଅତ୍ୟଧିକ ମାତ୍ରାରେ ପାଇଲୁ - ଏବଂ କୌଣସି ଛତୁ ନାହିଁ।,"ଖାଦ୍ୟ ସମ୍ପୂର୍ଣ୍ଣ ରୂପେ ରନ୍ଧା ଯାଇଥିଲା, ଏବଂ ବହୁତ ଭଲ ଛତୁ।"
435,ମୋ ପାଦ ନୁଡୁଲ୍ସରୁ ଏବଂ ଚଟାଣରେ ଜଳି ଯାଇଛି।,"ମୋର ନୁଡୁଲ୍ସ ଏତେ ଭଲ ଥିଲା, ଏବଂ ପାତ୍ରଗୁଡିକ ମୁଁ ରଖୁଥିବା ସମସ୍ତ ଜିନିଷ ଧରିଥିଲା।"
436,ଯଦି ସମ୍ଭବ ତେବେ ଏଡାନ୍ତୁ।,ଯାହା ହେଉନା କାହିଁକି ଏଠାକୁ ଯାଅ।
437,ମୁଁ ସ୍କ୍ରୁଡ୍ ହେବାକୁ କିମ୍ବା ଛୋଟ ପରିବର୍ତ୍ତନ କରିବାକୁ ପସନ୍ଦ କରେ ନାହିଁ ।,ମୁଁ ଭାବିଲି ମୂଲ୍ୟଗୁଡିକ ଯଥାର୍ଥ ଅଟେ ।
438,"ଆମେ ପଚାରିଲୁ କେତେ ଦିନ ଅପେକ୍ଷା ହେବ, ସେ କହିଥିଲେ ଯେ ସେ ନିଶ୍ଚିତ ନୁହଁନ୍ତି।",ଏକ ଟେବୁଲ୍ ପାଇଁ ଆନୁମାନିକ ସମୟ ସହିତ ସେ ବହୁତ ଭଲ ଥିଲେ ।
439,ତୁମେ ଯାହା ପାଇବ ତାହା କେବଳ ମହଙ୍ଗା।,ମୂଲ୍ୟ ବହୁତ ଭଲ ଥିଲା।
440,"ଆହୁରି ମଧ୍ୟ, ସେମାନେ ପନିର କିମ୍ବା ନାଲି ଲଙ୍କା ର ଗୋଟିଏ ପ୍ୟାକ୍ ଆଣି ପାରିବେ ନାହିଁ?",ସେମାନଙ୍କ ପାଖରେ ପ୍ରଚୁର ପନିର ପ୍ୟାକେଟ୍ ଏବଂ ନାଲି ଲଙ୍କା ଥିଲା।
441,ଏହାକୁ ଛାଡିବା ପାଇଁ ଏହି ସ୍ଥାନକୁ ଗଲେ।,ଏହାକୁ ଛାଡିବା ପାଇଁ ଏହି ଚମତ୍କାର ସ୍ଥାନକୁ ଗଲେ।
442,ଆମେ ଏକ ବ୍ୟସ୍ତବହୁଳ ଛୁଟିଦିନରେ ସେଠାକୁ ଯାଇଥିଲୁ ଏବଂ ସେବା ଅତ୍ୟନ୍ତ ମନ୍ଥର ଥିଲା।,ଆମେ ଏକ ବ୍ୟସ୍ତବହୁଳ ଛୁଟିଦିନରେ ସେଠାକୁ ଯାଇଥିଲୁ ଏବଂ ସେବା ଅତ୍ୟନ୍ତ ଦ୍ରୁତ ଥିଲା।
443,"ଯଦି ମୁଁ ଜଣେ ମ୍ୟାନେଜର ଥାଆନ୍ତି, ମୁଁ ସେହି ବ୍ୟକ୍ତିଙ୍କୁ ସେହି ସମୟରେ ବରଖାସ୍ତ କରିଥା’ନ୍ତି ।","ଯଦି ମୁଁ ଜଣେ ମ୍ୟାନେଜର ଥାଆନ୍ତି, ମୁଁ ସେହି ବ୍ୟକ୍ତିଙ୍କୁ ସେହି ସମୟରେ ପ୍ରମୋସନ୍ କରିଥା’ନ୍ତି ।"
444,ବହୁତ ଖରାପ କାରଣ ସେମାନେ ଏକ ଉଲ୍ଲେଖନୀୟ ବିୟର ତିଆରି କରନ୍ତି।,ବହୁତ ଭଲ କାରଣ ସେମାନେ ଏକ ଉଲ୍ଲେଖନୀୟ ବିୟର ତିଆରି କରନ୍ତି।
445,ଖାଦ୍ୟ ଅଳ୍ପ ସ୍ୱାଦଯୁକ୍ତ କମ୍ ଗୁଣବତ୍ତା ଥିଲା ଏବଂ ଶୀଘ୍ର ଏକତ୍ର ଫିଙ୍ଗି ଦିଆଗଲା।,ଖାଦ୍ୟ ଉଚ୍ଚ ଗୁଣବତ୍ତା ଥିଲା ଏବଂ ସୁଚିନ୍ତିତ ଭାବରେ ଅନେକ ସ୍ୱାଦ ସହିତ ମିଳିତ ହେଲା।
446,ବିୟର ଖରାପ ଏବଂ ଗରମ ଥିଲା!,ବିୟର ସୁନ୍ଦର ଏବଂ ଥଣ୍ଡା ଥିଲା!
447,ଡେଲିରେ କାମ କରୁଥିବା ମହିଳା ଭୟଙ୍କର ଅଟେ ।,ଡେଲିରେ କାମ କରୁଥିବା ମହିଳା ବହୁତ ଭଲ।
448,କଦାପି କେଏଫ୍‌ସି କୁ ଫେରିବ ନାହିଁ - ସେମାନେ ମୋ ଠାରୁ ଚୋରି କଲେ!,ମୁଁ ସବୁବେଳେ କେଏଫ୍‌ସିକୁ ଫେରିଯିବି - ସେମାନେ ମୋର ପୃଷ୍ଠପୋଷକତା ଅର୍ଜନ କରିଥିଲେ।
449,ଜଳଖିଆ ପାଇଁ ଭଲ ସ୍ଥାନ ଅଛି ।,ଜଳଖିଆ ପାଇଁ ଭଲ ସ୍ଥାନ ନାହିଁ ।
450,ପୁରୁଣା ୱେଟ୍ରେସ୍ ଏକ ବିରାଟ ବମ୍ମର୍ ଥିଲେ ।,ବୟସ୍କ ୱେଟ୍ରେସ୍ ଜଣେ ପ୍ରକୃତ ପ୍ରିୟ ଥିଲେ ।
451,"ଏହା ମୋର ସାହାଯ୍ୟ ନୁହେଁ, କିନ୍ତୁ ଏହା ଭୟଙ୍କର ନୁହେଁ।",ଏହା ଅତ୍ୟନ୍ତ ଆନନ୍ଦଦାୟକ ଘଟଣା।
452,"ଓମ୍, ୟା, ଏହା ଏପର୍ଯ୍ୟନ୍ତ ବଦଳାଇବା ଆବଶ୍ୟକ ନାହିଁ ।","ଏହା ମୋର ସାହାଯ୍ୟ, କାରଣ ଏହା ଆଶ୍ଚର୍ଯ୍ୟଜନକ ଅଟେ।"
453,"ଖରାପ ସ୍ଥାନ, ଖରାପ ଖାଦ୍ୟ ।","ଉତ୍ତମ ସ୍ଥାନ, ଭଲ ଖାଦ୍ୟ ।"
454,"କହିବା ଆବଶ୍ୟକ ନାହିଁ, ମୁଁ ଆଉ ଏହି ସ୍ଥାନକୁ ଫେରିବି ନାହିଁ।","କହିବା ଆବଶ୍ୟକ ନାହିଁ, ମୁଁ ପୁଣି ଏହି ସ୍ଥାନକୁ ଫେରିବି।"
455,"ସର୍ବପ୍ରଥମେ, ସେମାନଙ୍କର ଦେୟ ଅନ୍ୟ ସ୍ଥାନ ଅପେକ୍ଷା ଅଧିକ ଥିଲା ।","ସର୍ବପ୍ରଥମେ, ସେମାନଙ୍କର ଦେୟ ଠିକ୍ ଥିଲା ।"
456,"ସେମାନେ ଯାହା କୁହନ୍ତି, ଲିଖିତ ଭାବରେ ପଚାର।","ସେମାନେ ଯାହା କୁହନ୍ତି, ସେମାନେ ଲିଖିତ ଆକାରରେ ଦିଅନ୍ତି।"
457,ଏହା ପ୍ରକୃତ ନୂତନ ମେକ୍ସିକାନ୍ ରୋଷେଇଠାରୁ ବହୁ ଦୂରରେ।,ଏହା ହେଉଛି ପ୍ରକୃତ ନୂତନ ମେକ୍ସିକାନ୍ ରୋଷେଇ।
458,କିନ୍ତୁ ଦୁର୍ଭାଗ୍ୟବଶତଃ ଅଭଦ୍ର ମହିଳା ହିଁ ଆମକୁ ଯାଞ୍ଚ କରୁଥିଲେ।,କିନ୍ତୁ ସୌଭାଗ୍ୟବଶତଃ ଭଦ୍ର ମହିଳା ହିଁ ଆମକୁ ଯାଞ୍ଚ କରୁଥିଲେ।
459,ରୋଷେଇ ଘର ଏବଂ ବାଥରୁମରେ କ୍ୟାବିନେଟରେ ନିର୍ମିତ ସିଙ୍କ ସହିତ ରଖାଯାଏ ନାହିଁ।,ରୋଷେଇ ଘର ଏବଂ ବାଥରୁମରେ କ୍ୟାବିନେଟରେ ନିର୍ମିତ ସିଙ୍କ ସହିତ ଭଲ ଭାବରେ ରଖାଯାଏ।
460,ଏହି କ୍ଷେତ୍ରରେ ଖରାପ ସେବା ଏବଂ ପ୍ରକୃତରେ ଆମର ପରିଦର୍ଶନକୁ ନଷ୍ଟ କରିଦେଲା।,ଏହି କ୍ଷେତ୍ରରେ ଭଲ ସେବା ଏବଂ ପ୍ରକୃତରେ ଆମର ଭ୍ରମଣକୁ ଚମତ୍କାର କରିଥିଲା।
461,ଯଦି ମୁଁ ଏହା ଧୋଇବାକୁ ଚାହିଁଥା’ନ୍ତି ତେବେ ମୁଁ ନିଜେ ଏହାକୁ ଧୋଇ ଦେଇଥା’ନ୍ତି!,ମୁଁ ଏହା ଧୋଇବାକୁ ଚାହୁଁଥିଲି ଏବଂ ମୁଁ ନିଜେ ଏହାକୁ ଧୋଇଲି!
462,ସେ କେବଳ ଦୁଇଟି ଖାଲି ପାତ୍ର ଧରି ଚାଲିଗଲେ।,ସେ ଟେବୁଲ୍ ସଠିକ୍ ଭାବରେ ସଫା କଲେ।
463,"ଭୟଙ୍କର, ଏତେ କମ୍ ମୂଲ୍ୟର ବିଶେଷ ଏବଂ ସାମୟିକ ଗ୍ରୁପନ୍ ନୁହେଁ ।","ଅବିଶ୍ୱସନୀୟ, ସ୍ୱଳ୍ପ ମୂଲ୍ୟର ବିଶେଷ ଏବଂ ସ୍ଥିର ଗ୍ରୁପନ୍।"
464,ସବୁଜ ଏନଚିଲାଡା ଠିକ୍ ଥିଲା କିନ୍ତୁ ଭଲ ନୁହେଁ।,ସବୁଜ ଏନଚିଲାଡା ବହୁତ ଭଲ ଥିଲା।
465,ସମସ୍ୟା କିଛି ଭଲ ନଥିଲା।,ସମସ୍ୟାଟି ସବୁକିଛି ଭଲ ଥିଲା।
466,ମୁଁ କିଛି ଲାଭ କରିବାକୁ ଚେଷ୍ଟା କଲିନାହିଁ।,ମୁଁ କିଛି ଲାଭ କରିବାକୁ ଚେଷ୍ଟା କଲି।
467,ବିଶ୍ୱବିଦ୍ୟାଳୟ ମଧ୍ୟ ଆପାଚେରେ ବଞ୍ଚିବା ପରି ଖରାପ।,ଆପାଚେରେ ରହିବା ଭଳି ବିଶ୍ୱବିଦ୍ୟାଳୟ ଖରାପ ନୁହେଁ।
468,ନଖ ଏବଂ ଆଙ୍ଗୁଠି ଉପରେ ଭୟଙ୍କର କାମ।,ନଖ ଏବଂ ଆଙ୍ଗୁଠିରେ ଭଲ କାମ।
469,ଗୁଣବତ୍ତା ଉପରେ ଆଧାର କରି ମୁଁ କୌଣସି ଚିତ୍ର କିଣିବାକୁ ମନା କରିଥିଲି।,ଗୁଣବତ୍ତା ଉପରେ ଆଧାର କରି ମୁଁ ଚିତ୍ର କିଣିବାକୁ ପସନ୍ଦ କଲି।
470,ବୋଧହୁଏ ବିନା ମୂଲ୍ୟରେ ରୁଟି ଦିଆଯିବା ଉଚିତ୍।,ବିନା ମୂଲ୍ୟରେ ରୁଟି ଦିଆଯାଉଥିଲା।
471,"ପୁରା କଥା ହେଉଛି, ସୁଶି ଖାଇବା ପାଇଁ ବହୁତ ଭଲ ସ୍ଥାନ ଅଛି ।","ପୁରା କଥା ହେଉଛି, ସୁଶି ଖାଇବା ପାଇଁ ଏହା ସର୍ବୋତ୍ତମ ସ୍ଥାନ ।"
